일시,지점,일최저체감온도(°C),일최고기온(°C),일평균기온(°C),일최저기온(°C),일평균상대습도(%),일평균풍속(m/s),일최대풍속(m/s),한파특보(O/X),한파영향예보(단계),동파가능지수(03h)(단계),동파가능지수(06h)(단계),동파가능지수(09h)(단계),동파가능지수(12h)(단계),동파가능지수(15h)(단계),동파가능지수(18h)(단계),동파가능지수(21h)(단계),동파가능지수(24h)(단계)
2021-12-05,서천(614),-5.1,9.8,1.4,-3.4,74,0.7,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,논산(615),-5.4,10,1.2,-4.7,77,0.3,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,당진(616),-6.6,8.7,1,-4.2,67,0.7,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,청양(618),-5.2,9.2,-0.4,-6.6,78,0.3,1.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,음성(619),-8.7,9.1,-0.8,-6.4,80,0.8,3.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,증평(623),-5.6,8.8,0.8,-4.7,80,0.5,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,태안(627),-4.1,9.3,3,-2.5,58,0.9,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,예산(628),-3.5,8.5,1.6,-4.1,77,,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,아산(634),-6.2,7.9,1,-3.8,74,0.9,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,계룡(636),-8.7,10.1,-1.1,-7.7,74,0.4,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,연천청산(652),-8.6,8.9,-0.5,-7.2,67,0.5,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,양양(670),-3.8,12.9,4.9,-1.4,58,1.5,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,무안(699),-4.6,9.8,2.5,-1.8,73,1.4,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,무주(701),-7.1,10.6,0.7,-5.3,76,0.9,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,익산(702),-6.5,9.5,1.2,-4.5,77,0.8,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,진안(703),-8.3,9,0.5,-5.7,84,1.1,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,담양(706),-5.9,12.5,3.2,-2.8,83,1.4,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,구례(709),-4.2,12.3,2.5,-3.6,89,0.4,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,나주(710),-4.8,11.4,2.8,-2.7,83,0.9,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,순천시(712),-0.9,13,6.3,0.1,69,0.7,4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,광양읍(713),-2.8,13.1,5.6,-1.5,77,0.7,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,장성(730),-4.4,11.4,3,-2.8,76,0.8,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,영암(731),-4.6,11.4,2.7,-3.1,84,0.7,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,보성(732),-4.3,11.5,2.5,-4.1,86,0.6,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,완주(734),-5.9,10.8,2.7,-3,79,1.1,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,김제(737),-6.1,9.6,3.3,-2.3,70,1.5,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,화순(741),-4.9,12.8,3.6,-3.2,75,1,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,함평(754),-5.9,11.2,2.8,-2.7,81,1.2,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,곡성(768),-5,12.1,1.9,-4,87,0.6,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,압해도(789),-5.1,11,4.9,0,70,3.9,6.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,영양(801),-8.2,11.9,0.9,-6.3,76,0.8,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,성주(810),-6.3,10.9,1.5,-4.9,76,0.6,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,고령(812),-5.4,,,,,,,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,청도(813),-6.3,12.2,1.9,-5.1,79,0.8,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,예천(815),-6.8,10.2,0.6,-5.6,74,0.6,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,김천(822),-7.5,10,-0.6,-7,80,0.5,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,군위(823),-6.5,11.5,0.9,-5.5,83,0.5,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,칠곡(825),-5,11,2.6,-2.4,82,1,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,경산(827),-3.1,11.6,3.2,-2.6,71,0.4,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,삼척(876),-4,13.6,6.5,1.4,50,3.2,5.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,속초(90),-3.1,12,4.7,-0.2,44.4,1.5,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,삼천포(907),0.3,12.4,7.3,1.2,62,1,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,고성(918),-5.7,11.8,5.2,-3.1,73,1.3,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,창녕(919),-4.5,11.9,2.6,-3.9,83,0.5,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,함안(920),-6.6,10.3,1.9,-5.3,83,0.7,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,북춘천(93),-8.8,8.3,-1,-7.3,73.1,0.5,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,하동(932),-2.7,12,4.7,-2,78,0.5,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,철원(95),-9,8.7,-1.2,-7.3,74.9,0.5,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,동두천(98),-8.6,9.7,0.4,-5.7,55.8,0.6,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-05,파주(99),-8.8,8.6,-0.2,-6.6,62.3,0.7,2.7,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,북강릉(104),2.9,13.4,8.4,3.5,43.4,1.1,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,동해(106),1.5,13.7,8.9,3.4,47.5,1.6,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,서울(108),-4.1,12.1,5.4,-0.7,61.4,1.6,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,인천(112),-1.1,10.9,6.3,1.7,49.3,1.7,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,원주(114),-4.1,12,3.3,-2.7,64.4,0.4,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,울릉도(115),6.6,14.3,10.5,9.2,73.4,2.8,5.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,수원(119),-4.8,12.7,4.7,-2.5,67.3,0.8,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,영월(121),-4.5,12.7,2.7,-4.2,72.1,0.3,1.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,충주(127),-6.7,11.6,1.6,-4.4,76.1,0.6,1.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,서산(129),-5.1,12.3,4.3,-2.9,64.9,0.9,2.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,울진(130),-3.3,13.5,6.7,0.4,59,2.1,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,청주(131),-3.1,11.6,5,-0.9,61.9,0.6,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,대전(133),-3,12.3,4.4,-1,78.9,0.7,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,추풍령(135),-5.2,11.6,3.3,-3.8,74.3,0.9,4.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,안동(136),-4.5,12.3,3.6,-3,74.6,0.6,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,상주(137),-4,11.3,3.4,-2.8,78.6,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,포항(138),0.2,15.3,8.9,3.4,64.5,2,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,군산(140),-1.3,12,5.5,0.7,69.4,1.1,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,대구(143),-3.1,12.5,5.1,-0.5,78.4,0.7,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,전주(146),-0.8,13.2,7,1.4,68.8,1,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,울산(152),1.9,15.3,9,2.7,72.4,1.2,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,창원(155),1.9,12.8,7.6,4.5,68,1,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,광주(156),2.9,15.1,8.3,3.3,77.8,0.6,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,부산(159),6,16.9,10.8,6.6,73,0.9,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,통영(162),5.2,16,10.6,7.9,80.8,2.5,5.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,목포(165),1.5,12.3,7.1,3.4,74.3,2,5.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,여수(168),6.1,15.2,10.9,8.9,68.4,3,6.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,흑산도(169),4.9,11.9,9.3,6.7,66.1,3,6.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,완도(170),2.6,15.1,9.1,4,74.3,1.3,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,고창(172),-1.8,13.6,5.4,-0.6,77.1,1.2,4.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,제주(184),4.9,16.8,10.5,7.2,75.8,2.3,3.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,진주(192),1.8,15.3,6.6,1.8,80.4,0.3,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,양평(202),-4.7,11.7,2.9,-3.6,74.9,0.4,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,이천(203),-6,11.3,2.7,-4.4,72.9,0.4,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,인제(211),-6.8,10.3,0.5,-6,79.9,0.4,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,홍천(212),-6.8,10.8,1,-5.4,74.9,0.2,1.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,태백(216),-7,10,0.4,-6.4,69.8,0.6,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,정선군(217),-6.8,9.5,0.5,-5.8,72.8,0.3,1.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,제천(221),-6.6,10.9,1,-5.9,77.5,0.5,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,보은(226),-5.5,12.1,2.8,-3.8,81,0.5,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,천안(232),-5.3,12.5,2.6,-4.2,76.9,0.3,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,보령(235),-2.2,12.6,5.5,-0.2,59.8,1,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,부여(236),-5.3,12.9,3.7,-2.7,74.6,0.7,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,금산(238),-3,12.9,3.7,-2.6,81,0.5,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,세종(239),-2.4,11.7,4.4,-1.4,67.3,0.5,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,부안(243),-2.1,12.5,5.4,0,76.5,0.7,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,임실(244),-2.2,13.5,5.3,-2,79.6,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,정읍(245),-1.8,12,5.7,-0.5,71.8,0.8,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,남원(247),-2.1,14.1,5.6,-0.2,79.9,1,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,장수(248),-2.7,13.5,3.7,-2.8,83.4,0.6,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,영광군(252),-1.7,13.1,5.4,-0.4,73.3,0.9,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,김해시(253),2.4,14.9,8.1,3,76.4,0.7,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,순창군(254),-3,14.3,6.2,-0.8,78.1,0.8,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,양산시(257),0.7,14.9,7.2,2,85.1,0.6,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,강진군(259),0.3,15.4,7.3,0.9,79.3,0.9,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,장흥(260),0,15.7,6.9,-0.1,81.1,0.5,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,해남(261),-3.2,13.4,4.3,-2.5,81.9,1,4.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,고흥(262),2.3,14.7,7.6,2.1,80.1,0.6,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,의령군(263),-1.8,15.4,5.9,0,79.1,0.9,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,함양군(264),-5.3,14.3,3.7,-4,70.8,0.5,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,진도군ASOS(268),-4.3,13,5.1,-1.5,81.9,0.9,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,봉화(271),-5.9,12.8,2.2,-4.7,79.1,0.8,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,영주(272),-8.2,12.2,2.4,-5.4,75.5,1.2,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,문경(273),-6.5,10.6,3.5,-4,72.8,1.2,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,청송군(276),-9,12.8,1.9,-5.9,80.8,0.8,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,영덕(277),-1.7,15,7.7,1.6,67.9,2.3,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,의성(278),-5.2,13.2,2.8,-4.7,80.9,0.3,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,구미(279),-2.8,11.5,4.4,-2.2,74.1,0.1,0.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,영천(281),-3.1,12.6,3.6,-2.9,82.3,0.2,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,경주시(283),-5.1,15.1,5.5,-1.2,79.1,1.5,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,거창(284),-4.6,13.9,4,-4.6,80,0.7,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,합천(285),-1.2,13.7,5,-1.2,79.9,0.2,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,밀양(288),-1.8,14.4,5.4,-0.5,81.8,0.5,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,산청(289),-4.5,12.5,4,-2.8,84.4,0.4,1.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,거제(294),4.6,13.6,8.5,5.1,87.6,0.3,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,남해(295),3.2,13.6,8.5,4.5,74.5,1,2.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,부천(433),-0.6,11.1,5.3,-1,57,0.3,1.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,안양(434),-1.1,11.8,6.2,1,,0.5,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,광명(437),0.4,11.7,6.8,2.2,54,0.8,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,군포(438),-1,11.4,5.6,0,57,0.4,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,김포(441),,11.6,4.3,-2.2,,0.4,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,하남(444),-2.5,10.8,2.5,-3.6,68,0.1,0.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,의왕(445),-2.7,10.4,3.2,-2.9,63,0.3,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,포천(504),-7.9,12,2,-5.7,74,0.7,2.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,가평조종(505),-7.6,10.8,0.8,-6.8,78,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,안성(516),-5.7,12,3.2,-3.2,70,0.7,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,간성(517),-6.1,14,7.4,-1.7,56,1.2,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,평창(526),-6,12.3,0.9,-6,68,0.5,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,의정부(532),-5.5,11.8,3.5,-3.9,75,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,횡성(536),-6.3,12.3,1.3,-5.7,81,0.5,1.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,고양(540),-3.3,12.4,3.8,-3.3,69,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,남양주(541),-6.5,11.8,2.7,-4.6,70,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,안산(545),-5.1,12.6,1.7,-5.9,79,0.3,1.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,경기광주(546),-6.5,11.3,3.2,-2.9,65,1.7,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,여주(548),-6.4,10.4,2.8,-3.7,70,0.8,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,용인(549),-4.9,11.4,2.5,-3.9,70,0.6,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,오산(550),,,,,,,,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,평택(551),-4.7,12.3,4.1,-2.4,70,1.1,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,화천(555),-9.2,9.8,0.1,-6.3,85,0.5,1.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,양구(556),-8.8,9.4,-0.4,-7.1,76,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,시흥(565),-6.2,12.2,2.9,-4.8,77,0.6,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,구리(569),-3.4,12,4.3,-2.2,61,0.5,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,화성(571),-4.2,12.6,4.6,-1.3,67,1,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,성남(572),-3.7,11.7,3.6,-2.9,65,0.3,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,과천(590),-4.2,12.7,3.7,-3.5,75,0.5,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,양주(598),-7.9,12.8,1.2,-6.1,76,0.6,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,단양(601),-5.1,11.6,2.2,-3.6,81,0.4,1.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,진천(602),-5.5,11.4,2.2,-4,77,0.6,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,괴산(603),-6.8,12.2,1,-5.2,80,0.5,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,옥천(604),-3.8,12.6,3.2,-2.8,81,0.4,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,홍북(608),-5.6,10.6,3.4,-4,70,1,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,공주(612),-6.3,12.2,2.8,-4.1,76,0.8,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,서천(614),-4,12.2,3.8,-1.8,73,0.9,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,논산(615),-3.7,13.6,3.8,-2.5,78,0.3,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,당진(616),-3.5,11.7,3.3,-3.1,71,0.6,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,청양(618),-4.9,12.1,1.6,-5.3,76,0.5,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,음성(619),-7.6,11.7,0.7,-5.5,79,1,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,증평(623),-5.2,11.7,3,-3.4,75,0.5,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,태안(627),-1.5,12.5,6.1,-1.3,62,0.9,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,예산(628),-4,10.9,3.4,-3.1,74,0.6,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,아산(634),-5,10.8,3.3,-2.9,75,1,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,계룡(636),-5.6,12.8,1.8,-5.1,73,0.4,2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,연천청산(652),-7.4,10.5,1.7,-5.6,74,0.5,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,양양(670),3,15.7,9.5,5,49,1.8,3.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,무안(699),-4.1,12.3,4.6,-1.1,79,1.7,4.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,무주(701),-4.6,12.2,3.5,-2.9,78,0.8,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,익산(702),-4,12.9,4.7,-1.9,80,1.1,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,진안(703),-3,12.9,3.6,-2.7,85,1,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,담양(706),-1.9,15.6,7.5,0.2,79,1.6,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,구례(709),-0.3,15.8,6.2,0.9,87,0.5,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,나주(710),-1.6,14.7,6.2,0.4,83,1.2,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,순천시(712),5.2,16,9.8,4.8,72,0.7,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-06,광양읍(713),4,16.3,8.8,3.6,78,0.8,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
